,case_number,property_type,auction_date,percentage,result,auction_count,appraised_value,minimum_bid_price,sale_price,sale_rate,number_of_bidders,land_m2,land_pyung,building_m2_x,building_pyung,image,full_address_jibun,b_code,h_code,region1,region2,region3,main_address_no,sub_address_no,apartment_block,floor,room,full_address_road,building_name,road_name_x,main_building_no,sub_building_no,postcode,latitude,longitude,apartment_name,building_m2_y,construction_year,contract_price,contract_year,contract_month,contract_date,contract_type,contract_date_full,date_difference
58,2022-107678(1),아파트,2023-07-25,64,매각,2,816,522,574,70,2,35.005,10.59,84.09,25.44,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/107678/902538.jpg,서울 성북구 정릉동 239,1129013300,1129065000,서울,성북구,정릉동,239,,103동,10.0,1002,서울 성북구 솔샘로 120,정릉풍림아이원,솔샘로,120,,02702,37.6184876142783,127.007297911588,정릉풍림아이원,60.0,2005.0,55,2023,2,5,중개거래,2023-02-05,170 days
59,2022-107678(1),아파트,2023-07-25,64,매각,2,816,522,574,70,2,35.005,10.59,84.09,25.44,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/107678/902538.jpg,서울 성북구 정릉동 239,1129013300,1129065000,서울,성북구,정릉동,239,,103동,10.0,1002,서울 성북구 솔샘로 120,정릉풍림아이원,솔샘로,120,,02702,37.6184876142783,127.007297911588,정릉풍림아이원,59.88,2005.0,46,2023,7,3,중개거래,2023-07-03,22 days
60,2022-107678(1),아파트,2023-07-25,64,매각,2,816,522,574,70,2,35.005,10.59,84.09,25.44,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/107678/902538.jpg,서울 성북구 정릉동 239,1129013300,1129065000,서울,성북구,정릉동,239,,103동,10.0,1002,서울 성북구 솔샘로 120,정릉풍림아이원,솔샘로,120,,02702,37.6184876142783,127.007297911588,정릉풍림아이원,59.88,2005.0,61,2021,8,21,,2021-08-21,703 days
61,2022-107678(1),아파트,2023-07-25,64,매각,2,816,522,574,70,2,35.005,10.59,84.09,25.44,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/107678/902538.jpg,서울 성북구 정릉동 239,1129013300,1129065000,서울,성북구,정릉동,239,,103동,10.0,1002,서울 성북구 솔샘로 120,정릉풍림아이원,솔샘로,120,,02702,37.6184876142783,127.007297911588,정릉풍림아이원,59.88,2005.0,61,2022,6,3,중개거래,2022-06-03,417 days
62,2022-107678(1),아파트,2023-07-25,64,매각,2,816,522,574,70,2,35.005,10.59,84.09,25.44,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/107678/902538.jpg,서울 성북구 정릉동 239,1129013300,1129065000,서울,성북구,정릉동,239,,103동,10.0,1002,서울 성북구 솔샘로 120,정릉풍림아이원,솔샘로,120,,02702,37.6184876142783,127.007297911588,정릉풍림아이원,59.88,2005.0,59,2021,7,20,,2021-07-20,735 days
63,2021-53914(1),아파트,2023-07-24,80,매각,1,1,997,1,88,14,39.419,11.92,84.975,25.7,http://img1.speedauction.co.kr/new_gamimg/2023/A02/2021/53914/809707.jpg,서울 강동구 암사동 413,1174010700,1174057000,서울,강동구,암사동,413,,118동,25.0,2501,서울 강동구 고덕로 130,프라이어팰리스,고덕로,130,,05256,37.5535270917359,127.139500544208,프라이어팰리스,84.975,2007.0,112,2023,4,24,중개거래,2023-04-24,91 days
64,2021-53914(1),아파트,2023-07-24,80,매각,1,1,997,1,88,14,39.419,11.92,84.975,25.7,http://img1.speedauction.co.kr/new_gamimg/2023/A02/2021/53914/809707.jpg,서울 강동구 암사동 413,1174010700,1174057000,서울,강동구,암사동,413,,118동,25.0,2501,서울 강동구 고덕로 130,프라이어팰리스,고덕로,130,,05256,37.5535270917359,127.139500544208,프라이어팰리스,84.949,2007.0,114,2023,6,8,중개거래,2023-06-08,46 days
65,2022-113063(1),아파트,2023-07-20,64,매각,2,624,399,451,72,10,20.327,6.15,59.6,18.03,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/113063/99096.jpg,서울 관악구 신림동 1727,1162010200,1162077500,서울,관악구,신림동,1727,,102동,19.0,1902,서울 관악구 난곡로 167,임광관악파크아파트,난곡로,167,,08858,37.4697051500318,126.919101109642,그대家,84.77,2003.0,60,2023,3,2,중개거래,2023-03-02,140 days
66,2022-113063(1),아파트,2023-07-20,64,매각,2,624,399,451,72,10,20.327,6.15,59.6,18.03,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/113063/99096.jpg,서울 관악구 신림동 1727,1162010200,1162077500,서울,관악구,신림동,1727,,102동,19.0,1902,서울 관악구 난곡로 167,임광관악파크아파트,난곡로,167,,08858,37.4697051500318,126.919101109642,그대家,59.6,2003.0,53,2023,5,10,중개거래,2023-05-10,71 days
67,2023-201(1),아파트,2023-07-20,80,매각,1,1,904,989,88,3,40.81,12.35,114.75,34.71,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2023/201/533611.jpg,서울 관악구 신림동 1727,1162010200,1162077500,서울,관악구,신림동,1727,,102동,19.0,1902,서울 관악구 난곡로 167,임광관악파크아파트,난곡로,167,,08858,37.4697051500318,126.919101109642,그대家,84.77,2003.0,60,2023,3,2,중개거래,2023-03-02,140 days
68,2023-201(1),아파트,2023-07-20,80,매각,1,1,904,989,88,3,40.81,12.35,114.75,34.71,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2023/201/533611.jpg,서울 관악구 신림동 1727,1162010200,1162077500,서울,관악구,신림동,1727,,102동,19.0,1902,서울 관악구 난곡로 167,임광관악파크아파트,난곡로,167,,08858,37.4697051500318,126.919101109642,그대家,59.6,2003.0,53,2023,5,10,중개거래,2023-05-10,71 days
69,2023-100613(1),아파트,2023-07-20,80,매각,1,1,1,1,86,1,24.7273,7.48,84.7739,25.64,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2023/100613/475469.jpg,서울 관악구 신림동 1727,1162010200,1162077500,서울,관악구,신림동,1727,,102동,19.0,1902,서울 관악구 난곡로 167,임광관악파크아파트,난곡로,167,,08858,37.4697051500318,126.919101109642,그대家,84.77,2003.0,60,2023,3,2,중개거래,2023-03-02,140 days
70,2023-100613(1),아파트,2023-07-20,80,매각,1,1,1,1,86,1,24.7273,7.48,84.7739,25.64,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2023/100613/475469.jpg,서울 관악구 신림동 1727,1162010200,1162077500,서울,관악구,신림동,1727,,102동,19.0,1902,서울 관악구 난곡로 167,임광관악파크아파트,난곡로,167,,08858,37.4697051500318,126.919101109642,그대家,59.6,2003.0,53,2023,5,10,중개거래,2023-05-10,71 days
71,2023-100774(1),아파트,2023-07-20,80,매각,1,2,2,2,90,8,48.5982,14.7,120.18,36.35,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2023/100774/475460.jpg,서울 관악구 신림동 1727,1162010200,1162077500,서울,관악구,신림동,1727,,102동,19.0,1902,서울 관악구 난곡로 167,임광관악파크아파트,난곡로,167,,08858,37.4697051500318,126.919101109642,그대家,84.77,2003.0,60,2023,3,2,중개거래,2023-03-02,140 days
72,2023-100774(1),아파트,2023-07-20,80,매각,1,2,2,2,90,8,48.5982,14.7,120.18,36.35,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2023/100774/475460.jpg,서울 관악구 신림동 1727,1162010200,1162077500,서울,관악구,신림동,1727,,102동,19.0,1902,서울 관악구 난곡로 167,임광관악파크아파트,난곡로,167,,08858,37.4697051500318,126.919101109642,그대家,59.6,2003.0,53,2023,5,10,중개거래,2023-05-10,71 days
73,2023-101357(1),아파트,2023-07-20,80,매각,1,1,961,1,94,10,41.51,12.56,84.66,25.61,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2023/101357/475442.jpg,서울 관악구 신림동 1727,1162010200,1162077500,서울,관악구,신림동,1727,,102동,19.0,1902,서울 관악구 난곡로 167,임광관악파크아파트,난곡로,167,,08858,37.4697051500318,126.919101109642,그대家,84.77,2003.0,60,2023,3,2,중개거래,2023-03-02,140 days
74,2023-101357(1),아파트,2023-07-20,80,매각,1,1,961,1,94,10,41.51,12.56,84.66,25.61,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2023/101357/475442.jpg,서울 관악구 신림동 1727,1162010200,1162077500,서울,관악구,신림동,1727,,102동,19.0,1902,서울 관악구 난곡로 167,임광관악파크아파트,난곡로,167,,08858,37.4697051500318,126.919101109642,그대家,59.6,2003.0,53,2023,5,10,중개거래,2023-05-10,71 days
75,2023-101845(1),아파트,2023-07-20,80,매각,1,896,716,850,95,4,17.953,5.43,84.76,25.64,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2023/101845/478248.jpg,서울 관악구 신림동 1727,1162010200,1162077500,서울,관악구,신림동,1727,,102동,19.0,1902,서울 관악구 난곡로 167,임광관악파크아파트,난곡로,167,,08858,37.4697051500318,126.919101109642,그대家,84.77,2003.0,60,2023,3,2,중개거래,2023-03-02,140 days
76,2023-101845(1),아파트,2023-07-20,80,매각,1,896,716,850,95,4,17.953,5.43,84.76,25.64,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2023/101845/478248.jpg,서울 관악구 신림동 1727,1162010200,1162077500,서울,관악구,신림동,1727,,102동,19.0,1902,서울 관악구 난곡로 167,임광관악파크아파트,난곡로,167,,08858,37.4697051500318,126.919101109642,그대家,59.6,2003.0,53,2023,5,10,중개거래,2023-05-10,71 days
77,2022-111791(1),아파트,2023-07-19,80,매각,1,2,1,2,93,11,32.9342,9.96,84.91,25.69,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111791/145537.jpg,서울 서초구 잠원동 157,1165010600,1165058000,서울,서초구,잠원동,157,,108동,1.0,104,서울 서초구 신반포로33길 15,동아아파트,신반포로33길,15,,06521,37.5087440552448,127.010214201793,동아,59.8,2002.0,147,2022,12,9,중개거래,2022-12-09,222 days
78,2022-111791(1),아파트,2023-07-19,80,매각,1,2,1,2,93,11,32.9342,9.96,84.91,25.69,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111791/145537.jpg,서울 서초구 잠원동 157,1165010600,1165058000,서울,서초구,잠원동,157,,108동,1.0,104,서울 서초구 신반포로33길 15,동아아파트,신반포로33길,15,,06521,37.5087440552448,127.010214201793,동아,84.91,2002.0,104,2021,8,20,,2021-08-20,698 days
79,2022-111791(1),아파트,2023-07-19,80,매각,1,2,1,2,93,11,32.9342,9.96,84.91,25.69,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111791/145537.jpg,서울 서초구 잠원동 157,1165010600,1165058000,서울,서초구,잠원동,157,,108동,1.0,104,서울 서초구 신반포로33길 15,동아아파트,신반포로33길,15,,06521,37.5087440552448,127.010214201793,동아,59.8,2002.0,170,2020,10,17,,2020-10-17,1005 days
80,2022-111791(1),아파트,2023-07-19,80,매각,1,2,1,2,93,11,32.9342,9.96,84.91,25.69,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111791/145537.jpg,서울 서초구 잠원동 157,1165010600,1165058000,서울,서초구,잠원동,157,,108동,1.0,104,서울 서초구 신반포로33길 15,동아아파트,신반포로33길,15,,06521,37.5087440552448,127.010214201793,동아,84.91,2002.0,209,2020,12,12,,2020-12-12,949 days
81,2022-111814(1),아파트,2023-07-19,80,잔금납부,1,1,1,1,86,7,43.08,13.03,84.76,25.64,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111814/145201.jpg,서울 동작구 본동 494,1159010400,1159051000,서울,동작구,본동,494,,103동,4.0,401,서울 동작구 노량진로23가길 23,래미안 트윈파크,노량진로23가길,23,,06902,37.5140983783256,126.950796763912,래미안트윈파크,84.94,2011.0,140,2023,5,21,중개거래,2023-05-21,59 days
82,2022-111814(1),아파트,2023-07-19,80,잔금납부,1,1,1,1,86,7,43.08,13.03,84.76,25.64,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111814/145201.jpg,서울 동작구 본동 494,1159010400,1159051000,서울,동작구,본동,494,,103동,4.0,401,서울 동작구 노량진로23가길 23,래미안 트윈파크,노량진로23가길,23,,06902,37.5140983783256,126.950796763912,래미안트윈파크,84.76,2011.0,155,2021,11,30,중개거래,2021-11-30,596 days
83,2022-111814(1),아파트,2023-07-19,80,잔금납부,1,1,1,1,86,7,43.08,13.03,84.76,25.64,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111814/145201.jpg,서울 동작구 본동 494,1159010400,1159051000,서울,동작구,본동,494,,103동,4.0,401,서울 동작구 노량진로23가길 23,래미안 트윈파크,노량진로23가길,23,,06902,37.5140983783256,126.950796763912,래미안트윈파크,84.76,2011.0,148,2020,8,11,,2020-08-11,1072 days
84,2022-111814(1),아파트,2023-07-19,80,잔금납부,1,1,1,1,86,7,43.08,13.03,84.76,25.64,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111814/145201.jpg,서울 동작구 본동 494,1159010400,1159051000,서울,동작구,본동,494,,103동,4.0,401,서울 동작구 노량진로23가길 23,래미안 트윈파크,노량진로23가길,23,,06902,37.5140983783256,126.950796763912,래미안트윈파크,84.76,2011.0,148,2020,8,11,,2020-08-11,1072 days
85,2021-56755(1),아파트,2023-07-18,64,매각,2,1,727,855,75,15,57.4,17.36,84.89,25.68,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/56755/50077_AUTO_363.jpg,서울 마포구 상암동 1752,1144012700,1144074000,서울,마포구,상암동,1752,,901동,12.0,1202,서울 마포구 월드컵북로 501,상암월드컵파크9단지,월드컵북로,501,,03902,37.5835469334073,126.879166069383,상암월드컵파크9단지,84.98,2010.0,98,2020,8,6,,2020-08-06,1076 days
86,2021-56755(1),아파트,2023-07-18,64,매각,2,1,727,855,75,15,57.4,17.36,84.89,25.68,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/56755/50077_AUTO_363.jpg,서울 마포구 상암동 1752,1144012700,1144074000,서울,마포구,상암동,1752,,901동,12.0,1202,서울 마포구 월드컵북로 501,상암월드컵파크9단지,월드컵북로,501,,03902,37.5835469334073,126.879166069383,상암월드컵파크9단지,84.98,2010.0,104,2020,12,12,,2020-12-12,948 days
87,2022-55728(1),아파트,2023-07-18,100,매각,0,1,1,1,100,1,45.46,13.75,84.86,25.67,http://img1.speedauction.co.kr/new_gamimg/2023/A03/2022/55728/176905.jpg,서울 용산구 한남동 807,1117013100,1117068500,서울,용산구,한남동,807,,106동,12.0,1205,서울 용산구 장문로 141,한남힐스테이트,장문로,141,,04411,37.5284614513003,127.003788357426,한남힐스테이트,84.86,2003.0,160,2020,10,10,,2020-10-10,1011 days
88,2022-55728(1),아파트,2023-07-18,100,매각,0,1,1,1,100,1,45.46,13.75,84.86,25.67,http://img1.speedauction.co.kr/new_gamimg/2023/A03/2022/55728/176905.jpg,서울 용산구 한남동 807,1117013100,1117068500,서울,용산구,한남동,807,,106동,12.0,1205,서울 용산구 장문로 141,한남힐스테이트,장문로,141,,04411,37.5284614513003,127.003788357426,한남힐스테이트,129.059,2003.0,184,2020,12,19,,2020-12-19,941 days
89,2022-55780(1),아파트,2023-07-18,64,매각,2,677,433,531,78,10,26.21,7.93,59.94,18.13,http://img1.speedauction.co.kr/new_gamimg/2023/A03/2022/55780/176911.jpg,서울 서대문구 홍제동 463,1141011100,1141064000,서울,서대문구,홍제동,463,,104동,2.0,204,서울 서대문구 문화촌길 6-24,문화촌현대아파트,문화촌길,6,24,03625,37.5922766950616,126.949493139598,문화촌현대,84.99,2002.0,69,2020,10,10,,2020-10-10,1011 days
90,2022-56066(1),아파트,2023-07-18,64,매각,2,1,806,850,68,2,26.21,7.93,84.7488,25.64,http://img1.speedauction.co.kr/new_gamimg/2023/A03/2022/56066/179510.jpg,서울 은평구 진관동 62,1138011400,1138069000,서울,은평구,진관동,62,,101동,9.0,904,서울 은평구 통일로 1034,은평 스카이뷰 자이,통일로,1034,,03306,37.635172972633,126.917817891844,은평스카이뷰자이,84.3363,2019.0,90,2023,6,17,중개거래,2023-06-17,31 days
91,2022-57779(1),아파트,2023-07-18,100,잔금납부,0,3,3,4,114,4,72.7507,22.01,169.71,51.34,http://img1.speedauction.co.kr/new_gamimg/2023/A03/2022/57779/168818.jpg,서울 용산구 이촌동 430,1117012900,1117063000,서울,용산구,이촌동,430,,108동,17.0,1703,서울 용산구 이촌로64길 15,엘지한강자이아파트,이촌로64길,15,,04427,37.5199475597514,126.971107300788,LG한강자이,169.44,2003.0,317,2021,5,15,,2021-05-15,794 days
92,2022-50974(1),아파트,2023-07-17,64,잔금납부,2,2,1,1,79,27,37.8058,11.44,84.98,25.71,http://img1.speedauction.co.kr/new_gamimg/2023/A02/2022/50974/677066.jpg,서울 송파구 가락동 913,1171010700,1171063100,서울,송파구,가락동,913,,206동,7.0,701,서울 송파구 송파대로 345,헬리오시티,송파대로,345,,05698,37.4974199508211,127.107103026758,헬리오시티,39.1,2018.0,92,2022,11,14,중개거래,2022-11-14,245 days
93,2022-50974(1),아파트,2023-07-17,64,잔금납부,2,2,1,1,79,27,37.8058,11.44,84.98,25.71,http://img1.speedauction.co.kr/new_gamimg/2023/A02/2022/50974/677066.jpg,서울 송파구 가락동 913,1171010700,1171063100,서울,송파구,가락동,913,,206동,7.0,701,서울 송파구 송파대로 345,헬리오시티,송파대로,345,,05698,37.4974199508211,127.107103026758,헬리오시티,84.95,2018.0,175,2022,12,14,중개거래,2022-12-14,215 days
94,2022-50974(1),아파트,2023-07-17,64,잔금납부,2,2,1,1,79,27,37.8058,11.44,84.98,25.71,http://img1.speedauction.co.kr/new_gamimg/2023/A02/2022/50974/677066.jpg,서울 송파구 가락동 913,1171010700,1171063100,서울,송파구,가락동,913,,206동,7.0,701,서울 송파구 송파대로 345,헬리오시티,송파대로,345,,05698,37.4974199508211,127.107103026758,헬리오시티,59.96,2018.0,139,2022,12,24,중개거래,2022-12-24,205 days
95,2022-50974(1),아파트,2023-07-17,64,잔금납부,2,2,1,1,79,27,37.8058,11.44,84.98,25.71,http://img1.speedauction.co.kr/new_gamimg/2023/A02/2022/50974/677066.jpg,서울 송파구 가락동 913,1171010700,1171063100,서울,송파구,가락동,913,,206동,7.0,701,서울 송파구 송파대로 345,헬리오시티,송파대로,345,,05698,37.4974199508211,127.107103026758,헬리오시티,84.99,2018.0,178,2023,1,12,중개거래,2023-01-12,186 days
96,2022-50974(1),아파트,2023-07-17,64,잔금납부,2,2,1,1,79,27,37.8058,11.44,84.98,25.71,http://img1.speedauction.co.kr/new_gamimg/2023/A02/2022/50974/677066.jpg,서울 송파구 가락동 913,1171010700,1171063100,서울,송파구,가락동,913,,206동,7.0,701,서울 송파구 송파대로 345,헬리오시티,송파대로,345,,05698,37.4974199508211,127.107103026758,헬리오시티,84.98,2018.0,175,2023,1,14,중개거래,2023-01-14,184 days
97,2022-50974(1),아파트,2023-07-17,64,잔금납부,2,2,1,1,79,27,37.8058,11.44,84.98,25.71,http://img1.speedauction.co.kr/new_gamimg/2023/A02/2022/50974/677066.jpg,서울 송파구 가락동 913,1171010700,1171063100,서울,송파구,가락동,913,,206동,7.0,701,서울 송파구 송파대로 345,헬리오시티,송파대로,345,,05698,37.4974199508211,127.107103026758,헬리오시티,130.06,2018.0,270,2023,2,6,중개거래,2023-02-06,161 days
